date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:56:23	41931/41931	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:21%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/work/dribble-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/work/dribble-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:23	43386/43386	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/work/dribble-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/work/dribble-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:23	3935/3935	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:24	10657/10657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:24	10697/10697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:22%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:24	7762/7762	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:24	11460/11460	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:24	10578/10578	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/award/award-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:25	2418/2418	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/dribble.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/dribble.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:25	1322/1322	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:23%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/linkedin.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/linkedin.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:25	4428/4428	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/instagram.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/instagram.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:25	1618/1618	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/behance.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/behance.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:26	1239/1239	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/facebook.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/social/facebook.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:26	8488/8488	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:24%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-05/footer/agntix.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-05/footer/agntix.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-agency-light.html)
08:56:26	13445/13445	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/hero-text-img.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/hero-text-img.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:27	38181/38181	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:27	33609/33609	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:27	28642/28642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:27	31577/31577	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:27	22355/22355	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:28	21274/21274	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:28	28160/28160	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/hero/slider/slider-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:28	1703/1703	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-1.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:28	1779/1779	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-2.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-2.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:28	1710/1710	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-3.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-3.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:29	1710/1710	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-4.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-4.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:29	1620/1620	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-5.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-5.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:29	1703/1703	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-6.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-6.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:29	2028/2028	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-7.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-7.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:30	2568/2568	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-8.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-8.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:30	977/977	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:28%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-9.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-9.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:30	1273/1273	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-10.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-10.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:30	1205/1205	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-11.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-11.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:31	1779/1779	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-12.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/brand/brand-12.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:31	135525/135525	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:29%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/gradient-shape-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/gradient-shape-1.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:31	730/730	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:30%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/title-shape/title-shape-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/title-shape/title-shape-1.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:31	6149/6149	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:30%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/title-shape.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/title-shape.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:32	18217/18217	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:30%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/about/about-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/about/about-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:32	37138/37138	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:30%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/about/about-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/about/about-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:32	2329/2329	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/text-slider/text-shape.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/text-slider/text-shape.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:32	99592/99592	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-1.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:33	57204/57204	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-2.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-2.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:33	37644/37644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:33	44618/44618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:33	32238/32238	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:33	44070/44070	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:34	76317/76317	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:34	41217/41217	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/project/project-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:34	29515/29515	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-4.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-4.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:34	98676/98676	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/faq/faq.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/faq/faq.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:35	66572/66572	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:56:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-5.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/shape/shape-5.png	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:35	18376/18376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/blog/blog-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/blog/blog-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:35	16886/16886	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/blog/blog-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/blog/blog-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
08:56:35	17612/17612	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:56:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-07/blog/blog-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-07/blog/blog-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-unique-ai-image-light.html)
